id,name,lat,long,size
506303,Nová Bošáca,48.8786,17.7957,946
515230,Nová Bašta,48.1729,19.944,411
517097,Nová Baňa,48.4272,18.6355,6020
505251,Norovce,48.6327,18.1781,276
512486,Nolčovo,49.1095,19.0761,215
528609,Nižný Žipov,48.5823,21.637,1034
519669,Nižný Tvarožec,49.3637,21.1873,333
524921,Nižný Slavkov,49.1025,20.8504,556
557790,Nižný Skálnik,48.4538,19.9688,157
527670,Nižný Orlík,49.3357,21.5254,259
527661,Nižný Mirošov,49.3559,21.4745,216
521761,Nižný Lánec,48.5377,21.1089,305
528927,Nižný Kručov,48.9098,21.6542,324
527653,Nižný Komárnik,49.3751,21.6966,129
521752,Nižný Klátov,48.7276,21.1421,636
528919,Nižný Hrušov,48.8102,21.7696,1303
528901,Nižný Hrabovec,48.8493,21.7521,1247
521744,Nižný Čaj,48.6659,21.3981,225
526916,Nižné Ružbachy,49.2815,20.5768,515
543390,Nižné Repaše,49.0866,20.7031,164
522821,Nižné Nemecké,48.6544,22.238,284
520543,Nižné Ladičkovce,49.0212,21.9033,279
519642,Nižná Voľa,49.2225,21.3725,222
526045,Nižná Slaná,48.7242,20.4161,934
528897,Nižná Sitnica,49.066,21.7934,270
522813,Nižná Rybnica,48.7541,22.1521,335
519634,Nižná Polianka,49.4042,21.4023,214
527645,Nižná Pisaná,49.3852,21.6017,82
527637,Nižná Olšava,49.1437,21.6326,295
521736,Nižná Myšľa,48.6257,21.3636,1117
521728,Nižná Kamenica,48.7628,21.4802,446
527629,Nižná Jedľová,49.3382,21.5574,78
520535,Nižná Jablonka,49.128,22.086,141
518140,Nižná Hutka,48.6595,21.3605,463
510874,Nižná Boca,48.9486,19.7686,149
507369,Nižná,48.5358,17.6525,445
509876,Nižná,49.3112,19.5219,3168
514250,Nitrica,48.7047,18.4478,1030
514241,Nitrianske Sučany,48.7305,18.47,1001
514233,Nitrianske Rudno,48.7963,18.4782,1602
514225,Nitrianske Pravno,48.8715,18.633,2602
556696,Nitrianske Hrnčiarovce,48.3314,18.1243,1675
505242,Nitrianska Streda,48.5213,18.1752,656
505234,Nitrianska Blatnica,48.556,17.968,979
511668,Nitra nad Ipľom,48.3191,19.7725,243
500011,Nitra,48.3148,18.088,68110
557447,Nimnica,49.1391,18.3567,652
558168,Nezbudská Lúčka,49.177,18.8656,351
517089,Nevoľné,48.671,18.9432,335
500607,Nevidzany,48.2866,18.3804,502
514217,Nevidzany,48.8407,18.4842,238
500593,Neverice,48.3672,18.2753,568
501280,Nesvady,47.9271,18.1274,4123
509302,Nesluša,49.3124,18.7446,2518
506290,Neporadza,48.8223,18.1532,655
515205,Neporadza,48.3628,20.3889,179
516236,Nenince,48.1467,19.2636,1115
506281,Nemšová,48.9633,18.1163,5135
543381,Nemešany,49.0037,20.6839,303
505226,Nemečky,48.6722,18.1158,267
508829,Nemecká,48.8141,19.4186,1519
519626,Nemcovce,49.2096,21.438,201
524913,Nemcovce,49.0489,21.3819,363
500585,Nemčiňany,48.3066,18.4455,558
581305,Nemčice,48.5514,18.1199,801
557285,Nemce,48.7646,19.1845,967
514209,Nedožery-Brezany,48.818,18.6432,1726
517828,Nededza,49.2198,18.8362,775
503932,Neded,48.0179,17.9709,2682
505200,Nedašovce,48.6683,18.3129,373
505196,Nedanovce,48.5926,18.292,519
512478,Necpaly,48.9857,18.9672,715
520527,Nechválova  Polianka,49.0736,22.0941,93
501930,Ňárad,47.8366,17.6097,544
526037,Nandraž,48.6084,20.1882,180
556092,Nána,47.8156,18.6927,950
509868,Námestovo,49.4064,19.4839,6016
543373,Nálepkovo,48.8419,20.6188,2036
507351,Naháč,48.5336,17.5367,379
520519,Ňagov,49.2535,21.9371,342
505170,Nadlice,48.6201,18.2518,545
522805,Nacina Ves,48.8207,21.8539,1348
508811,Mýto pod Ďumbierom,48.8524,19.6323,418
502570,Mýtne Ludany,48.1641,18.6628,762
511641,Mýtna,48.4668,19.5524,955
520501,Myslina,48.9453,21.8525,444
504581,Myjava,48.7505,17.5652,9986
503401,Mužla,47.7933,18.5976,1637
509850,Mútne,49.4603,19.3244,2021
526029,Muránska Zdychava,48.7377,20.1399,200
526011,Muránska Lehota,48.7283,20.0481,174
526002,Muránska Huta,48.7773,20.1128,237
525995,Muránska Dlhá Lúka,48.7177,20.0812,643
525987,Muráň,48.7404,20.0472,927
516228,Muľa,48.1939,19.5267,221
521701,Mudrovce,48.8279,21.4506,70
501271,Mudroňovo,47.8326,18.32,99
511625,Mučín,48.2451,19.6996,553
527611,Mrázovce,49.1152,21.6707,79
508802,Motyčky,48.8602,19.1697,87
506273,Motešice,48.8312,18.1864,665
524905,Mošurov,49.1202,21.2491,149
503924,Mostová,48.1421,17.677,1384
508799,Moštenica,48.8072,19.2923,187
508110,Most pri Bratislave,48.1409,17.2721,2048
512460,Mošovce,48.9095,18.8876,1134
512451,Moškovec,48.9433,18.8292,61
504572,Moravský Svätý Ján,48.5868,16.9955,1737
506265,Moravské Lieskové,48.8198,17.7951,2098
507342,Moravany nad Váhom,48.5989,17.8615,1871
522791,Moravany,48.7389,21.7859,833
521698,Moldava nad Bodvou,48.614,21.0014,7691
508781,Môlča,48.7105,19.2299,301
504564,Mokrý Háj,48.8118,17.2454,571
519618,Mokroluh,49.3081,21.2148,583
521680,Mokrance,48.5975,21.0203,1146
580384,Mokrá Lúka,48.6736,20.1491,424
503398,Mojzesovo,48.1351,18.2352,1112
513407,Mojtín,48.9848,18.4059,458
517801,Mojš,49.1993,18.8212,715
500577,Mojmírovce,48.2075,18.0642,2343
516210,Modrý Kameň,48.2405,19.3341,1271
506257,Modrovka,48.6488,17.8826,173
506249,Modrová,48.6421,17.8977,443
501263,Modrany,47.8221,18.3536,1086
520497,Modra nad Cirochou,48.9417,22.0456,810
508101,Modra,48.3345,17.3073,7803
517071,Močiar,48.5414,18.9454,126
500739,Močenok,48.2324,17.9319,3581
501255,Moča,47.7583,18.4112,964
526908,Mníšek nad Popradom,49.4146,20.7169,466
543365,Mníšek nad Hnilcom,48.8042,20.8047,1284
506231,Mníchova Lehota,48.834,18.0619,991
543357,Mlynky,48.8526,20.4306,478
523747,Mlynica,49.1008,20.3125,370
523739,Mlynčeky,49.1688,20.3847,500
527602,Mlynárovce,49.2516,21.5302,188
511617,Mládzovo,48.4373,19.7054,101
527599,Miroľa,49.3293,21.732,65
524883,Mirkovce,48.8884,21.3262,717
527581,Miňovce,49.1349,21.6513,271
524875,Milpoš,49.1808,21.0037,486
508098,Miloslavov,48.1045,17.2991,1587
580252,Milhosť,48.5394,21.2679,293
513385,Mikušovce,49.065,18.2059,814
580309,Mikušovce,48.3003,19.6844,229
519600,Mikulášová,49.3839,21.3897,119
527572,Miková,49.2937,21.8239,126
524867,Miklušovce,48.9168,21.0816,257
505153,Miezgovce,48.7199,18.3159,217
501778,Mierovo,48.07,17.3868,376
522279,Michalovce,48.7557,21.9184,31247
508772,Michalová,48.7625,19.7797,1095
528889,Michalok,48.9908,21.6326,260
518654,Michalková,48.5082,19.1435,46
528587,Michaľany,48.5138,21.6213,1401
503371,Michal nad Žitavou,48.1853,18.2837,537
501786,Michal na Ostrove,48.0239,17.5122,733
520489,Michajlov,48.9099,22.3445,92
519596,Mičakovce,49.0919,21.5201,125
527564,Mestisko,49.2611,21.5806,360
513377,Mestečko,49.176,18.2588,408
528871,Merník,48.9492,21.6407,510
507326,Merašice,48.4635,17.9468,355
523721,Mengusovce,49.0756,20.1434,485
525961,Meliata,48.5157,20.3304,174
500569,Melek,48.2025,18.327,393
545686,Melčice-Lieskové,48.8452,17.9177,1337
520471,Medzilaborce,49.272,21.9028,4878
509833,Medzibrodie nad Oravou,49.2339,19.3436,381
508764,Medzibrod,48.7917,19.3522,1119
528862,Medzianky,49.0378,21.471,265
521671,Medzev,48.6998,20.8924,2939
556823,Medzany,49.0446,21.1513,553
501760,Medveďov,47.7989,17.6631,489
527556,Medvedie,49.3991,21.6403,52
518646,Medovarce,48.2326,19.001,181
526894,Matysová,49.3193,20.7516,77
555754,Matúškovo,48.1678,17.7327,1762
528579,Maťovské Vojkovce,48.5647,22.1406,474
527548,Matovce,49.1392,21.5453,108
523712,Matiašovce,49.3538,20.3623,587
528854,Matiaška,49.0619,21.5819,218
543349,Matejovce nad Hornádom,48.9168,20.6715,413
559652,Maškovce,49.0155,21.9946,56
511609,Mašková,48.3336,19.5636,261
501247,Martovce,47.8567,18.1281,610
515183,Martinová,48.2991,20.1709,153
510866,Martinček,49.0918,19.3362,321
500551,Martin nad Žitavou,48.3972,18.355,441
512036,Martin,49.0653,18.9219,45903
517798,Maršová-Rašov,49.1807,18.5138,652
543331,Markušovce,48.9158,20.6233,2468
525952,Markuška,48.7295,20.327,124
522783,Markovce,48.5933,21.8465,562
508080,Marianka,48.2493,17.0621,1324
519588,Marhaň,49.1689,21.4497,706
543322,Margecany,48.8915,21.0125,1686
501239,Marcelová,47.7901,18.2899,3073
500542,Mankovce,48.4261,18.3261,443
503363,Maňa,48.1498,18.2844,1614
507318,Malženice,48.4505,17.6755,1142
524832,Malý Slivník,49.1183,21.259,497
581241,Malý Slavkov,49.1362,20.389,688
524841,Malý Šariš,49.0077,21.1786,1197
526886,Malý Lipník,49.328,20.7902,359
555851,Malý Lapáš,48.3013,18.181,510
558192,Malý Krtíš,48.1897,19.3536,417
528561,Malý Kamenec,48.3518,21.7896,389
528552,Malý Horeš,48.3958,21.9524,925
555908,Malý Cetín,48.2369,18.1762,338
512443,Malý Čepčín,48.9028,18.8402,435
510858,Malužiná,48.9806,19.7694,220
508071,Malinovo,48.1577,17.299,1973
514187,Malinová,48.8537,18.6168,729
511595,Málinec,48.497,19.6805,1158
516198,Malé Zlievce,48.1803,19.4473,218
500534,Malé Zálužie,48.436,17.9863,260
555924,Malé Vozokany,48.3095,18.3978,247
580953,Malé Uherce,48.6213,18.4027,617
528544,Malé Trakany,48.401,22.1014,922
558206,Malé Straciny,48.2082,19.4153,101
505137,Malé Ripňany,48.4783,17.9826,454
522767,Malé Raškovce,48.5786,21.9177,202
528536,Malé Ozorovce,48.6809,21.6159,439
502537,Malé Ludince,47.9862,18.6968,158
504556,Malé Leváre,48.5031,16.9698,954
557579,Malé Lednice,49.0687,18.5723,415
505129,Malé Kršteňany,48.6388,18.4255,448
581135,Malé Kozmálovce,48.2723,18.5118,321
503355,Malé Kosihy,47.75,17.8833,295
505102,Malé Hoste,48.6975,18.1396,356
555665,Malé Dvorníky,48.0102,17.6433,885
556785,Malé Chyndice,48.3037,18.2846,329
510840,Malé Borové,49.2273,19.5328,146
519570,Malcov,49.3058,21.064,1080
522759,Malčice,48.5765,21.853,1009
510831,Malatíny,49.068,19.4591,166
509825,Malatiná,49.1867,19.4313,635
502511,Málaš,48.0504,18.5248,430
508063,Malacky,48.4363,17.0183,15374
580244,Malachov,48.7102,19.0887,899
513792,Malá Tŕňa,48.456,21.6823,355
527530,Malá Poľana,49.2811,21.8251,94
503347,Malá nad Hronom,47.8553,18.6774,317
582638,Malá Mača,48.2225,17.6399,502
521663,Malá Lodina,48.8771,21.1338,215
517062,Malá Lehota,48.499,18.5689,790
521655,Malá Ida,48.6761,21.1667,1091
505072,Malá Hradná,48.7598,18.1648,310
559938,Malá Franková,49.314,20.3044,150
528846,Malá Domaša,48.9691,21.7105,377
517780,Malá Čierna,49.1032,18.597,278
514179,Malá Čausa,48.8029,18.7046,561
516171,Malá Čalomija,48.0851,19.2302,173
527521,Makovce,49.2581,21.7527,126
509299,Makov,49.3701,18.4783,1523
528838,Majerovce,48.892,21.7146,364
523674,Majere,49.3965,20.3768,88
507296,Majcichov,48.2843,17.6312,1580
525944,Magnezitovce,48.6695,20.2262,356
507288,Madunice,48.4768,17.7799,1730
555649,Mad,47.9537,17.659,448
555606,Macov,48.021,17.4285,247
500500,Machulince,48.4094,18.4299,922
517771,Lysica,49.2445,18.9221,671
513342,Lysá pod Makytou,49.1973,18.195,1714
580899,Lužianky,48.3474,18.0273,2365
519561,Lužany pri Topli,49.1214,21.4949,200
505064,Lužany,48.5154,18.0143,169
505056,Ľutov,48.7785,18.2828,132
517763,Lutiše,49.2922,18.9553,647
524824,Ľutina,49.1673,21.0476,365
599336,Lutila,48.6151,18.8418,1109
511579,Lupoč,48.3602,19.5412,195
502502,Lula,48.1777,18.3583,156
513334,Lúky,49.188,18.2325,742
515175,Lukovištia,48.4926,20.0244,153
519553,Lukov,49.2927,21.0809,434
519545,Lukavica,49.2636,21.3183,315
558087,Lukavica,48.6415,19.2073,144
500488,Lukáčovce,48.3976,17.9342,927
520462,Lukačovce,49.0301,21.7846,398
506206,Lúka,48.657,17.8785,535
528528,Luhyňa,48.4893,21.6368,258
510823,Ludrová,49.0472,19.3326,792
581097,Ľudovítová,48.3969,18.0784,190
505048,Ludanice,48.4972,18.1186,1548
500470,Lúčnica nad Žitavou,48.2176,18.2858,773
510815,Lúčky,49.1295,19.4022,1500
517046,Lúčky,48.6968,18.8941,180
522741,Lúčky,48.7666,22.0451,435
519537,Lúčka,49.1021,21.4761,398
524816,Lúčka,49.1825,20.9796,488
525936,Lúčka,48.6354,20.7208,168
543314,Lúčka,49.0251,20.729,78
523658,Lučivná,49.0537,20.149,783
524808,Lúčina,48.8922,21.4303,139
511218,Lučenec,48.3289,19.6653,22052
508756,Lučatín,48.7833,19.3188,558
501743,Lúč na Ostrove,47.975,17.5231,630
524794,Ľubovec,48.913,21.1744,415
526878,Ľubotín,49.262,20.8773,1008
518590,Ľubotice,49.0116,21.2739,2448
516163,Ľuboriečka,48.2613,19.5258,120
511561,Ľuboreč,48.31,19.5167,280
510807,Ľubochňa,49.122,19.17,872
520454,Ľubiša,49.0048,21.9472,641
506184,Lubina,48.7838,17.7359,1194
508748,Ľubietová,48.7465,19.3628,902
523682,Ľubica,49.1206,20.4483,3071
525928,Lubeník,48.6551,20.1969,1020
510793,Ľubeľa,49.0529,19.4795,946
503339,Ľubá,47.8518,18.5945,368
508055,Lozorno,48.3324,17.0429,2508
522732,Ložín,48.6592,21.8361,617
511552,Lovinobaňa,48.4385,19.5894,1629
517038,Lovčica-Trubín,48.6175,18.7929,1264
500461,Lovce,48.4449,18.3625,561
517020,Lovča,48.5729,18.8152,579
556688,Lošonec,48.4837,17.3968,490
509281,Lopušné Pažite,49.2785,18.8295,382
519529,Lopúchov,49.1391,21.3705,256
504548,Lopašov,48.7506,17.3286,253
502499,Lontov,48.0412,18.7773,506
526860,Lomnička,49.2471,20.57,1137
527513,Lomné,49.1068,21.6377,214
509817,Lomná,49.3619,19.3035,601
508730,Lom nad Rimavicou,48.6415,19.6486,251
509809,Lokca,49.3662,19.4107,1702
502481,Lok,48.1817,18.4584,806
509272,Lodno,49.3346,18.8681,754
519511,Livovská Huta,49.2439,21.0332,55
519502,Livov,49.2508,21.0881,81
556190,Livinské Opatovce,48.6487,18.2314,199
556173,Livina,48.6496,18.2519,88
526851,Litmanová,49.3701,20.6215,533
518611,Litava,48.299,19.1794,577
518603,Lišov,48.2267,18.8653,200
510785,Lisková,49.088,19.3513,1719
510777,Liptovský Trnovec,49.1216,19.5468,496
580287,Liptovský Peter,49.0534,19.7373,1128
510751,Liptovský Ondrej,49.0973,19.7131,486
510262,Liptovský Mikuláš,49.0834,19.6125,26297
510742,Liptovský Michal,49.096,19.4396,230
510734,Liptovský Ján,49.0496,19.6784,999
510726,Liptovský Hrádok,49.0365,19.7202,6263
511005,Liptovské Sliače,49.0565,19.3928,3026
510718,Liptovské Revúce,48.9233,19.1821,1334
510700,Liptovské Matiašovce,49.1536,19.5492,238
510696,Liptovské Kľačany,49.0326,19.4747,306
510688,Liptovské Beharovce,49.1365,19.5779,63
523631,Liptovská Teplička,48.9676,20.0896,1731
510670,Liptovská Teplá,49.1026,19.4094,758
510661,Liptovská Štiavnica,49.0525,19.3571,865
510653,Liptovská Sielnica,49.143,19.5142,489
558281,Liptovská Porúbka,49.0309,19.7358,957
510637,Liptovská Osada,48.9495,19.2619,1357
510629,Liptovská Lúžna,48.9358,19.3309,2341
510611,Liptovská Kokava,49.0904,19.819,819
510602,Liptovská Anna,49.1468,19.4688,88
505021,Lipovník,48.5691,18.0121,268
525910,Lipovník,48.6288,20.6209,449
512435,Lipovec,49.1269,18.9245,776
515167,Lipovec,48.5502,20.066,52
501221,Lipové,47.839,17.8597,141
524786,Lipovce,49.0562,20.9524,438
511544,Lipovany,48.2203,19.7086,210
503321,Lipová,48.1089,18.1781,1276
519499,Lipová,49.2617,21.4819,68
559971,Lipníky,49.0471,21.4069,387
557706,Lipník,48.7792,18.7093,414
524778,Lipany,49.1546,20.962,4773
508047,Limbach,48.2885,17.2226,1440
510599,Likavka,49.0928,19.3117,2406
517755,Lietavská Svinná-Babkov,49.1523,18.6752,1331
557935,Lietavská Lúčka,49.1754,18.7223,1486
517739,Lietava,49.1696,18.6759,1180
514144,Liešťany,48.8248,18.4795,999
512427,Liešno,48.8892,18.7658,57
520446,Lieskovec,48.9513,21.8158,376
558133,Lieskovec,48.5776,19.1907,1131
543306,Lieskovany,48.9282,20.6026,245
509795,Liesek,49.3608,19.6763,1978
525901,Licince,48.5381,20.2982,491
524760,Ličartovce,48.8751,21.2477,693
556360,Libichava,48.671,18.1732,130
512419,Ležiachov,48.9802,18.8578,135
543292,Levoča,49.026,20.5889,11058
515159,Levkuška,48.4576,20.2641,183
502031,Levice,48.2193,18.6011,28166
515574,Leváre,48.5135,20.2543,84
504530,Letničie,48.713,17.1779,418
543284,Letanovce,48.9797,20.467,1432
509787,Leštiny,49.1891,19.3516,206
526843,Lesnica,49.4023,20.4696,368
522724,Lesné,48.7988,21.816,337
524751,Lesíček,48.9177,21.3842,209
516155,Lesenice,48.1056,19.2468,442
507253,Leopoldov,48.447,17.7642,4534
511536,Lentvora,48.3731,19.4507,61
515141,Lenka,48.3866,20.3475,159
523623,Lendak,49.2373,20.3519,3474
515132,Lenartovce,48.2988,20.3101,418
519481,Lenartov,49.3101,21.0205,640
524743,Lemešany,48.8513,21.2717,1434
528510,Leles,48.4671,22.0254,1422
503312,Leľa,47.8584,18.7732,288
522716,Lekárovce,48.6026,22.1552,793
517011,Lehôtka pod Brehmi,48.4667,19.95,332
511528,Lehôtka,48.3398,19.5426,280
514136,Lehota pod Vtáčnikom,48.6969,18.5956,3238
515124,Lehota nad Rimavicou,48.5132,19.9059,233
500453,Lehota,48.3128,17.9894,1828
501735,Lehnice,48.0512,17.4549,2126
526835,Legnava,49.3389,20.8508,68
513326,Lednické Rovne,49.0689,18.2879,3349
513318,Lednica,49.1167,18.2167,788
523615,Lechnica,49.3807,20.4085,203
513300,Lazy pod Makytou,49.2281,18.2143,1168
510581,Lazisko,49.0286,19.5442,334
524735,Lažany,49.0372,21.0968,139
514128,Lazany,48.8194,18.6204,1298
511510,Látky,48.5803,19.634,485
528501,Lastovce,48.5394,21.6285,783
522694,Lastomír,48.7057,21.9266,915
522708,Laškovce,48.7007,21.8498,409
512397,Laskár,48.9565,18.8776,95
519472,Lascov,49.1571,21.4755,412
504521,Lakšárska Nová Ves,48.578,17.1838,923
518573,Ladzany,48.2644,18.9048,253
527505,Ladomirová,49.3295,21.6247,710
520438,Ladomirov,48.9278,22.2973,255
599328,Ladomerská Vieska,48.5758,18.8757,654
528498,Ladmovce,48.4122,21.7811,265
500437,Ladice,48.395,18.2613,647
513296,Ladce,49.0379,18.287,2116
524727,Lada,49.0438,21.3577,660
582140,Lackovce,48.9404,21.9568,509
526827,Lacková,49.3079,20.5941,135
518565,Lackov,48.3206,19.1866,89
508039,Láb,48.3654,16.9723,1290
509264,Kysucký Lieskovec,49.3375,18.8114,1878
509256,Kysucké Nové Mesto,49.3019,18.7866,12647
528480,Kysta,48.5151,21.7208,336
580597,Kyselica,47.9865,17.3888,139
521639,Kysak,48.8535,21.2214,1191
557277,Kynceľová,48.751,19.1857,323
526819,Kyjov,49.2172,20.9386,541
515116,Kyjatice,48.5302,20.0119,59
501727,Kvetoslavov,48.057,17.342,905
557501,Kvašov,49.0696,18.2262,540
528820,Kvakovce,48.9879,21.6712,346
510572,Kvačany,49.1676,19.5414,472
524701,Kvačany,48.9448,21.0871,220
528471,Kuzmice,48.5809,21.5702,1300
581704,Kuzmice,48.5823,18.1073,558
504513,Kúty,48.6588,17.0197,3620
501719,Kútniky,47.9775,17.6596,1122
522686,Kusín,48.8146,22.0631,281
519464,Kurov,49.342,21.1347,422
527491,Kurimka,49.319,21.4375,309
543276,Kurimany,48.9982,20.5406,295
519456,Kurima,49.2261,21.4542,836
502464,Kuraľany,47.9806,18.5404,436
525898,Kunova Teplica,48.6123,20.3804,552
516996,Kunešov,48.7319,18.8695,192
517721,Kunerad,49.0985,18.7105,786
502456,Kukučínov,48.0907,18.6974,515
519448,Kuková,49.1085,21.4539,557
504491,Kuklov,48.6407,17.0668,646
519430,Kučín,49.209,21.4553,267
528811,Kučín,48.8684,21.7454,385
508021,Kuchyňa,48.4065,17.1553,1449
502448,Kubáňovo,48.0573,18.8077,252
543136,Kšinná,48.8065,18.3512,451
515108,Kružno,48.4119,19.9313,290
560065,Kružná,48.6378,20.4714,407
527483,Kružlová,49.3638,21.5823,470
519421,Kružlov,49.3042,21.1359,801
556149,Krušovce,48.5925,18.2053,1500
527475,Krušinec,49.2317,21.6623,197
509779,Krušetnica,49.379,19.3412,711
518557,Krupina,48.3574,19.0646,6170
527793,Kručov,49.1138,21.6072,178
543110,Krtovce,48.5413,18.0149,255
502430,Krškany,48.2146,18.6761,559
512389,Krpeľany,49.1256,19.0876,960
543268,Krompachy,48.9116,20.8741,6444
515094,Krokava,48.6298,20.0266,29
543101,Krnča,48.5429,18.2519,1116
511501,Krná,48.51,19.7402,53
556483,Križovany nad Dudváhom,48.3249,17.6565,1501
524697,Krížovany,48.9828,21.0491,290
523607,Krížová Ves,49.1882,20.4875,1254
519413,Kríže,49.2435,21.1498,73
506168,Krivosúd-Bodovka,48.8223,17.9415,264
557617,Krivoklát,49.0447,18.1661,215
519405,Krivé,49.2925,21.1522,180
524689,Krivany,49.1701,20.9142,833
518549,Kriváň,48.5301,19.445,1399
509761,Krivá,49.2831,19.4814,603
522678,Kristy,48.6849,22.1891,231
528463,Krišovská Liesková,48.5857,22.0282,668
527467,Krišľovce,49.1388,21.7226,43
516988,Kremnické Bane,48.7363,18.9068,222
516970,Kremnica,48.7051,18.9159,4401
526801,Kremná,49.3566,20.6978,71
522660,Krčava,48.6775,22.2498,356
501212,Kravany nad Dunajom,47.7645,18.4833,616
523593,Kravany,48.9979,20.2029,708
528455,Kravany,48.7596,21.6415,255
520411,Krásny Brod,49.2415,21.8983,355
522651,Krásnovce,48.7222,21.8835,509
525871,Krásnohorské Podhradie,48.6537,20.5956,1869
525863,Krásnohorská Dlhá Lúka,48.6271,20.5825,604
509248,Krásno nad Kysucou,49.3869,18.8347,5348
556246,Krásno,48.5977,18.3086,434
517712,Krasňany,49.2137,18.8852,995
543080,Krásna Ves,48.8359,18.2316,447
524671,Krásna Lúka,49.1935,20.8246,542
515086,Kraskovo,48.5012,19.9892,107
528447,Kráľovský Chlmec,48.4231,21.9728,6225
501701,Kráľovičove Kračany,47.9874,17.5541,855
518531,Kráľovce-Krnišov,48.3493,18.9775,161
521612,Kráľovce,48.8034,21.3296,800
509744,Kraľovany,49.1514,19.1272,376
503894,Kráľová pri Senci,48.195,17.4505,1486
503886,Kráľová nad Váhom,48.1683,17.8405,1456
510564,Kráľova Lehota,49.0215,19.794,488
503878,Kráľov Brod,48.0602,17.8269,956
508721,Králiky,48.735,19.0367,541
515078,Kráľ,48.3274,20.3422,742
507229,Krakovany,48.6109,17.7563,1163
527459,Krajné Čierno,49.3499,21.6635,71
506150,Krajné,48.7008,17.6863,1355
527441,Krajná Porúbka,49.4142,21.6474,60
527432,Krajná Poľana,49.365,21.6884,151
527424,Krajná Bystrá,49.385,21.6774,267
516961,Krahule,48.7252,18.9404,176
519391,Kračúnovce,49.0944,21.4876,868
527416,Kožuchovce,49.3206,21.7045,57
528439,Kožuchov,48.5658,21.7248,182
518514,Kozí Vrbovok,48.2997,19.115,132
516953,Kozelník,48.5135,18.9975,149
502421,Kozárovce,48.3162,18.5228,1619
519383,Kožany,49.2159,21.4898,99
543071,Kovarce,48.4976,18.1566,1215
504483,Koválovec,48.7847,17.3063,122
504475,Koválov,48.7027,17.2821,595
516147,Kováčovce,48.0948,19.458,288
518506,Kováčová,48.602,19.1015,1327
525855,Kováčová,48.6405,20.6989,73
517704,Kotrčiná Lúčka,49.2519,18.8387,358
511374,Kotmanová,48.4854,19.5799,274
517691,Kotešová,49.2448,18.5993,1575
503860,Košúty,48.1718,17.6592,1323
501697,Kostolné Kračany,47.9836,17.577,1087
506141,Kostolné,48.7362,17.7085,526
506133,Kostolná-Záriečie,48.877,17.9683,544
514101,Kostolná Ves,48.8071,18.49,393
503851,Kostolná pri Dunaji,48.1862,17.4334,467
508012,Kostolište,48.4467,16.9868,1053
513245,Kostolec,49.1265,18.5299,192
500429,Kostoľany pod Tribečom,48.4152,18.2461,339
582514,Kostoľany nad Hornádom,48.7971,21.2402,983
512371,Košťany nad Turcom,49.028,18.905,1022
516945,Kosorín,48.6499,18.8066,357
507211,Košolná,48.4249,17.4638,614
520403,Koškovce,49.0477,21.955,463
516139,Kosihy nad Ipľom,48.0769,19.1742,390
516121,Kosihovce,48.1819,19.2021,456
521604,Košický Klečenov,48.74,21.5045,226
521591,Košické Oľšany,48.7336,21.3457,925
521582,Košická Polianka,48.6924,21.3478,807
521574,Košická Belá,48.8025,21.1101,840
599981,Košice,48.7399,21.2624,192911
513351,Košecké Podhradie,48.973,18.3059,901
513253,Košeca,49.0098,18.2621,2112
528803,Košarovce,49.0419,21.7829,499
504467,Košariská,48.6707,17.5968,371
514110,Koš,48.7456,18.5789,858
581640,Korytné,49.0077,20.8368,84
580520,Korytárky,48.5469,19.4713,797
527408,Korunková,49.1993,21.7468,81
522643,Koromľa,48.7149,22.2925,360
509230,Korňa,49.4137,18.5414,1690
527394,Korejovce,49.3782,21.6431,54
508713,Kordíky,48.7718,19.0222,332
519375,Koprivnica,49.1574,21.3961,536
507202,Koplotovce,48.4746,17.8088,589
516937,Kopernica,48.6857,18.8741,350
504459,Kopčany,48.7848,17.1152,2089
522627,Koňuš,48.7749,22.2647,287
507393,Konská,49.1183,19.7167,215
517682,Konská,49.1138,18.678,1211
515060,Konrádovce,48.2993,19.9047,256
543063,Koniarovce,48.43,18.0933,544
503291,Komoča,47.9503,18.0233,814
510548,Komjatná,49.1471,19.2446,1157
503282,Komjatice,48.1571,18.1701,3456
521566,Komárovce,48.5745,21.1211,331
519367,Komárov,49.2819,21.3511,333
501026,Komárno,47.7626,18.1294,28903
528790,Komárany,48.921,21.6372,383
503274,Kolta,48.0171,18.4134,1127
520390,Kolonica,48.9579,22.2554,506
543250,Kolinovce,48.9278,20.8549,436
500411,Kolíňany,48.3593,18.1912,1274
522601,Kolibabovce,48.7206,22.2549,137
527386,Kolbovce,49.1636,21.7263,146
520381,Kolbasov,49.0054,22.3838,96
501204,Kolárovo,47.9181,17.9949,8858
517674,Kolárovice,49.2715,18.5335,1498
516112,Koláre,48.07,19.2444,207
543055,Kolačno,48.5925,18.4255,711
526797,Kolačkov,49.2621,20.6287,774
521558,Kokšov-Bakša,48.6473,21.3248,937
524662,Kokošovce,48.9448,21.3358,596
511498,Kokava nad Rimavicou,48.5703,19.8415,2375
543241,Kojšov,48.8216,20.9883,586
524654,Kojatice,48.9983,21.1305,773
514098,Kocurany,48.7714,18.5431,420
506125,Kočovce,48.7438,17.8869,1208
507199,Kočín-Lančár,48.5953,17.6524,455
515051,Kociha,48.479,19.9444,163
519359,Kochanovce,49.1902,21.3888,190
520373,Kochanovce,48.9532,21.9427,622
